id,keyword,timestamp,pos1,pos2,neg1,neg2,new1,new2,n_queries,domain,lang,time_elapsed,acc
107,bad,2019-05-08 12:51:36.166182,"['nasty', 'lousy', 'terrible', 'awful', 'horrible', 'atrocious', 'poor']","['不好', '受不了', '不太好']","['good', 'ugly', 'stupid']","['怪不得', '有点', '难受', '麻烦', '真是', '要不然', '不爽']",[],[],8,Sentiment Analysis,Chinese,12.61,
107,worth,2019-05-08 12:52:07.099938,"['worthwhile', 'worthy']",['有意思'],"['salvaging', 'considering', 'mentioning', 'hassle', 'just', 'whopping', 'keeping', 'pointless']","['不值', '不值得', '花钱', '账单', '没什么', '一下子', '觉得', '明明白白', '还好']",[],[],9,Sentiment Analysis,Chinese,13.12,
107,great,2019-05-08 12:52:34.640119,"['tremendous', 'immense', 'remarkable', 'greatness']","['伟大', '惊人', '佩服']","['enormous', 'greatest', 'huge', 'britain', 'immeasurable', 'unparalleled']","['骄傲', '前所未有', '感动', '见识', '毋庸置疑', '引人注目', '歌声']",[],[],10,Sentiment Analysis,Chinese,13.57,
107,pretty,2019-05-08 12:53:00.712840,['fairly'],[],"['quite', 'awfully', 'kinda', 'really', 'ridiculously', 'terribly', 'admittedly', 'darn', 'frankly']","['得很', '真是', '倒是', '好像是', '就算是', '不太好', '不知道', '看得', '可笑', '呵呵']",[],[],11,Sentiment Analysis,Chinese,14.01,
107,definitely,2019-05-08 12:53:24.137041,"['certainly', 'surely', 'really']",['真是'],"['definately', 'obviously', 'think', 'imho', 'anyway', 'anyways', 'definetly']","['倒是', '我看', '要是', '就算是', '不知道', '不一定', '要不然', '就不能', '即使是']",[],[],12,Sentiment Analysis,Chinese,14.41,
107,friendly,2019-05-08 12:54:06.825526,"['friendlier', 'welcoming', 'courteous', 'cordial', 'cheerful', 'easygoing', 'amiable']","['人情味', '人性化', '坦率']","['unfriendly', 'hostile', 'natured']","['好奇心', '陌生人', '不介意', '小朋友', '不愉快', '女孩子', '吸引力']",[],[],13,Sentiment Analysis,Chinese,15.11,
107,wonderful,2019-05-08 12:54:43.454656,"['wonderfully', 'delightful', 'marvellous', 'marvelous', 'lovely', 'fascinating', 'wondrous', 'amazing', 'awesome']","['很美', '不可思議', '太好了', '了不起']",['beautiful'],"['可爱', '真是', '风趣', '令人', '感动', '难忘']",[],[],14,Sentiment Analysis,Chinese,15.72,
107,mediocre,2019-05-08 12:55:21.734574,"['lackluster', 'unimpressive', 'disappointing', 'subpar', 'underwhelming', 'disappointingly', 'mediocrity']","['平淡', '平平', '大失所望', '不太好', '不好']","['uninspired', 'uninspiring', 'lacklustre']","['令人', '不差', '好笑', '不及格', '居高不下']",[],[],15,Sentiment Analysis,Chinese,16.36,
107,perfect,2019-05-08 12:55:50.767504,"['flawless', 'perfectionist', 'excellent', 'perfecting', 'flawlessly', 'faultless', 'pleasing', 'masterful']",['完美'],"['wonderful', 'nicest']","['不可能', '很美', '美中不足', '在乎', '不好', '再好', '平平', '平淡', '笑容']",[],[],16,Sentiment Analysis,Chinese,16.84,
107,nothing,2019-05-08 12:56:19.945895,"['nobody', 'hardly']",['都不能'],"['anything', 'something', 'whatsoever', 'else', 'absolutely', 'thing', 'everything', 'really']","['不知道', '找不到', '就不能', '就算是', '不太', '我看', '不可能', '不在乎', '不只是']",[],[],17,Sentiment Analysis,Chinese,17.32,
107,excellent,2019-05-08 12:56:40.702937,"['excellently', 'superb', 'good', 'impressive', 'commendable', 'exceptional', 'admirable', 'decent', 'remarkable']","['很好', '佩服', '引人注目']",['invaluable'],"['充足', '有趣', '毋庸置疑', '不太好', '做得', '很有', '人品']",[],[],18,Sentiment Analysis,Chinese,17.67,
107,better,2019-05-08 12:57:07.088807,"['nicer', 'easier', 'decent', 'good']",['越好'],"['quicker', 'neater', 'simpler', 'than', 'suited', 'differently']","['不好', '不太好', '很好', '好的', '不太', '想好', '再好', '做得', '稍微']",[],[],19,Sentiment Analysis,Chinese,18.12,
107,however,2019-05-08 12:57:48.497978,"['although', 'nevertheless', 'nonetheless', 'though', 'despite']","['另一方面', '即使是']","['but', 'ultimately', 'consequently', 'because', 'that']","['之所以', '不甚', '意料', '很可能', '不得不', '取而代之', '并不', '太大']",[],[],20,Sentiment Analysis,Chinese,18.81,
107,incredible,2019-05-08 12:58:20.250407,"['amazing', 'astonishing', 'unbelievable', 'stupendous', 'fantastic', 'terrific', 'astounding', 'remarkable', 'phenomenal']","['惊人', '前所未有', '不凡', '意想不到', '不可思議', '了不起']",['tremendous'],"['无比', '耐性', '令人', '功力']",[],[],21,Sentiment Analysis,Chinese,19.34,
107,good,2019-05-08 12:58:52.530716,"['excellent', 'decent', '#good', 'nice', 'reasonable']","['好好', '太好了']","['bad', 'lousy', 'luck', 'sensible', 'better']","['不好', '不太好', '做得', '好啊', '在乎', '好笑', '不介意', '好不好']",[],[],22,Sentiment Analysis,Chinese,19.87,
107,favorite,2019-05-08 12:59:29.203317,"['favourite', 'favorites', 'favourites', 'liked', 'best', 'avid']",[],"['weirdest', 'admirers', 'sexiest', 'funniest']","['心酸', '感动', '难忘', '美中不足', '可爱', '心疼', '好吃', '引人注目', '小朋友', '不介意']",[],[],23,Sentiment Analysis,Chinese,20.49,
107,everything,2019-05-08 13:00:01.021235,"['things', 'something', 'anything']",[],"['everyone', 'thing', 'nothing', 'everybody', 'whatever', 'nobody', 'else']","['真的', '在乎', '不可能', '完完全全', '不了', '就好', '再好', '事情', '要是', '做到']",[],[],24,Sentiment Analysis,Chinese,21.02,
107,star,2019-05-08 13:00:29.690773,"['stars', 'stellar', 'galaxy', 'superstar']","['流星雨', '五角星']","['galactic', 'supernova', 'starburst', 'starship', 'galaxies', 'nebula']","['滿分', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],[],25,Sentiment Analysis,Chinese,21.49,
107,loved,2019-05-08 13:01:32.969885,"['adored', 'beloved', 'liked', 'loves', 'love', 'admired', 'dearly']","['亲人', '念念不忘', '爱人']","['hated', 'knew', 'longed']","['心碎', '感动', '心酸', '伤心', '心里', '后悔', '再也不']",[],[],26,Sentiment Analysis,Chinese,22.54,
107,vegas,2019-05-08 13:02:15.354370,"['las', 'nevada', 'casino']",['五星級'],"['reno', 'cruces', 'tahoe', 'tucson', 'denver', 'harrah', 'scottsdale']","['威尼斯', 'spa', 'hbo', '哈瓦那', '迪士尼', 'bbq', '香格里拉', '咖啡店', '星期天']",[],[],27,Sentiment Analysis,Chinese,23.26,
107,really,2019-05-08 13:02:37.038971,"['honestly', 'definitely']",['真是'],"['think', 'anyway', 'sure', 'isn', 'obviously', 'why', 'wouldn', 'anyways']","['不知道', '要是', '倒是', '就算是', '不太', '我看', '要不然', '得很', '真不']",[],[],28,Sentiment Analysis,Chinese,23.62,
107,too,2019-05-08 13:03:07.729870,"['excessively', 'quite', 'very']",['太过'],"['awfully', 'terribly', 'incredibly', 'ridiculously', 'enough', 'unnecessarily', 'extremely']","['不太', '搞得', '得很', '弄得', '不太好', '倒是', '真是', '看得', '看不']",[],[],29,Sentiment Analysis,Chinese,24.12,
107,always,2019-05-08 13:03:37.413625,"['whenever', 'wherever']",[],"['even', 'indeed', 'genuinely', 'so', 'but', 'perfectly', 'though', 'if']","['即使是', '不一定', '不管是', '就算是', '要是', '不可能', '真的', '基本上', '之所以', '都不能']",[],[],30,Sentiment Analysis,Chinese,24.62,
89,awesome,2019-05-08 05:41:19.351707,"['awesomeness', 'amazing', 'terrific', 'incredible', 'fantastic', 'wow']","['了不起', '太好了']","['gorgeous', 'hilarious', 'funny', 'scary']","['好玩', '好笑', '真是', '好看', '笑了', '有意思', '漂亮', 'lol']",[],[],1,Sentiment Analysis,Chinese,9.95,
89,amazing,2019-05-08 05:42:22.756446,"['incredible', 'astonishing', 'fantastic', 'unbelievable', 'awesome', 'astounding', 'wonderful', 'terrific', 'stupendous', 'amazingly']","['惊人', '了不起', '不凡', '不可思議']",[],"['意想不到', '好笑', '想象', '风趣', '猜猜', '好玩']",[],[],2,Sentiment Analysis,Chinese,11.0,
89,delicious,2019-05-08 05:43:16.503160,['tasty'],"['好吃', '爽口', '可口']","['delicacies', 'spicy', 'relish', 'hearty', 'delightful', 'delicacy', 'crunchy', 'tarts', 'meaty']","['口感', '家常菜', '香气', '甜点', '人情味', '薄荷糖', '品尝']",[],[],3,Sentiment Analysis,Chinese,11.9,
89,love,2019-05-08 05:43:53.196649,['affection'],['感情'],"['loves', 'lovers', 'unrequited', 'loving', 'loved', 'heartache', 'madly', 'longing', 'heartaches']","['心碎', '女人', '美好', '心情', '人生', '心酸', '心中', '心疼', '珍重']",[],[],4,Sentiment Analysis,Chinese,12.52,
89,best,2019-05-08 05:45:33.112442,['finest'],['最佳'],"['worst', 'awards', 'favorite', 'accolade', 'outstandingly', 'sexiest', 'promising', 'funniest', 'accolades', 'favourite']","['美中不足', '不介意', '好不容易', '代表性', '引人注目', '再好', '不太好', '叫好', '太好了', '毋庸置疑']",['finest'],['最佳'],5,Sentiment Analysis,Chinese,14.19,
89,fantastic,2019-05-08 05:46:08.701041,"['amazing', 'marvellous', 'wonderful']","['不可思議', '引人入胜', '了不起']","['fantastical', 'incredible', 'incredibles', 'marvels', 'strange', 'imaginative', 'surreal']","['梦幻', '令人', '想象', '迪士尼', '荒诞', '好奇心', '意想不到']",[],[],6,Sentiment Analysis,Chinese,14.77,
89,stars,2019-05-08 05:47:22.008187,"['star', 'superstars', 'superstar', 'suns', 'actors', 'cast']","['五角星', '明星']","['starred', 'starring', 'greats', 'cameos']","['流星雨', '滿分', '地球', '新人', '姊妹篇', '心碎', '歌手', '打出', '叫好']",[],['明星'],7,Sentiment Analysis,Chinese,16.0,
89,bad,2019-05-08 05:47:48.048518,"['nasty', 'lousy', 'terrible', 'ugly', 'awful', 'horrible', 'atrocious', 'poor']",['不好'],"['good', 'stupid']","['受不了', '怪不得', '有点', '难受', '麻烦', '真是', '不太好', '要不然', '不爽']",[],[],8,Sentiment Analysis,Chinese,16.44,
89,worth,2019-05-08 05:48:34.281252,['value'],['价值'],"['worthwhile', 'salvaging', 'considering', 'worthy', 'mentioning', 'hassle', 'just', 'whopping', 'keeping', 'pointless']","['有意思', '不值', '不值得', '花钱', '账单', '没什么', '一下子', '觉得', '明明白白', '还好']",['value'],['价值'],9,Sentiment Analysis,Chinese,17.2,
89,great,2019-05-08 05:49:11.119886,['remarkable'],['伟大'],"['tremendous', 'immense', 'enormous', 'greatest', 'huge', 'britain', 'immeasurable', 'unparalleled', 'greatness']","['骄傲', '前所未有', '感动', '见识', '毋庸置疑', '惊人', '佩服', '引人注目', '歌声']",[],[],10,Sentiment Analysis,Chinese,17.82,
89,pretty,2019-05-08 05:50:45.051154,"['quite', 'really', 'fairly', 'darn', 'fair', 'beautiful']","['得很', '漂亮']","['awfully', 'kinda', 'ridiculously', 'terribly', 'admittedly', 'frankly']","['倒是', '好像是', '就算是', '不太好', '不知道', '看得', '可笑', '呵呵']","['fair', 'beautiful']",['漂亮'],11,Sentiment Analysis,Chinese,19.39,
89,definitely,2019-05-08 05:51:29.456034,"['certainly', 'surely']","['一定', '肯定']","['definately', 'obviously', 'think', 'really', 'imho', 'anyway', 'anyways', 'definetly']","['倒是', '真是', '我看', '要是', '就算是', '不知道', '不一定', '要不然', '就不能', '即使是']",[],"['一定', '肯定']",12,Sentiment Analysis,Chinese,20.12,
89,friendly,2019-05-08 05:52:10.186871,"['welcoming', 'cordial', 'easygoing', 'amiable']","['人性化', '友好']","['unfriendly', 'friendlier', 'hostile', 'courteous', 'natured', 'cheerful']","['好奇心', '人情味', '陌生人', '坦率', '不介意', '小朋友', '不愉快', '女孩子', '吸引力']",[],['友好'],13,Sentiment Analysis,Chinese,20.8,
89,wonderful,2019-05-08 05:52:43.275879,"['delightful', 'marvellous', 'marvelous', 'lovely', 'fascinating', 'wondrous', 'amazing', 'awesome']","['很美', '太好了', '了不起']","['wonderfully', 'beautiful']","['可爱', '真是', '不可思議', '风趣', '令人', '感动', '难忘']",[],[],14,Sentiment Analysis,Chinese,21.35,
89,mediocre,2019-05-08 05:53:41.749636,"['lackluster', 'uninspiring', 'unimpressive', 'lacklustre', 'subpar', 'underwhelming']","['平平', '平庸']","['uninspired', 'disappointing', 'disappointingly', 'mediocrity']","['平淡', '令人', '不差', '大失所望', '不太好', '好笑', '不好', '不及格', '居高不下']",[],['平庸'],15,Sentiment Analysis,Chinese,22.32,
89,perfect,2019-05-08 05:54:03.304579,"['flawless', 'faultless']",['完美'],"['perfectionist', 'excellent', 'perfecting', 'flawlessly', 'pleasing', 'wonderful', 'masterful', 'nicest']","['不可能', '很美', '美中不足', '在乎', '不好', '再好', '平平', '平淡', '笑容']",[],[],16,Sentiment Analysis,Chinese,22.69,
89,nothing,2019-05-08 05:55:41.813701,['none'],['都不能'],"['anything', 'something', 'whatsoever', 'else', 'absolutely', 'thing', 'everything', 'nobody', 'hardly', 'really']","['不知道', '找不到', '就不能', '就算是', '不太', '我看', '不可能', '不在乎', '不只是']",['none'],[],17,Sentiment Analysis,Chinese,24.32,
89,excellent,2019-05-08 05:56:14.991263,"['superb', 'commendable', 'exceptional', 'remarkable']",['很好'],"['excellently', 'good', 'impressive', 'invaluable', 'admirable', 'decent']","['充足', '佩服', '引人注目', '有趣', '毋庸置疑', '不太好', '做得', '很有', '人品']",[],[],18,Sentiment Analysis,Chinese,24.87,
89,better,2019-05-08 05:56:48.208282,"['nicer', 'neater']",['更好'],"['easier', 'decent', 'good', 'quicker', 'simpler', 'than', 'suited', 'differently']","['不好', '不太好', '很好', '好的', '不太', '越好', '想好', '再好', '做得', '稍微']",[],['更好'],19,Sentiment Analysis,Chinese,25.44,
89,however,2019-05-08 05:57:35.822645,"['but', 'nevertheless', 'nonetheless', 'though', 'despite']","['可是', '但是', '然而']","['although', 'ultimately', 'consequently', 'because', 'that']","['另一方面', '之所以', '即使是', '不甚', '意料', '很可能', '不得不', '取而代之', '并不', '太大']",[],"['可是', '但是', '然而']",20,Sentiment Analysis,Chinese,26.22,
89,incredible,2019-05-08 05:58:37.723650,"['astonishing', 'unbelievable', 'astounding']","['惊人', '意想不到', '不可思議']","['amazing', 'stupendous', 'fantastic', 'terrific', 'tremendous', 'remarkable', 'phenomenal']","['无比', '前所未有', '不凡', '耐性', '令人']",[],[],21,Sentiment Analysis,Chinese,27.25,
89,good,2019-05-08 05:59:05.255996,"['excellent', 'decent', 'nice']",['好啊'],"['#good', 'bad', 'lousy', 'luck', 'sensible', 'better', 'reasonable']","['不好', '不太好', '做得', '好好', '太好了', '在乎', '好笑', '不介意', '好不好']",[],[],22,Sentiment Analysis,Chinese,27.72,
89,favorite,2019-05-08 06:00:36.864478,['favourite'],[],"['favorites', 'favourites', 'liked', 'best', 'weirdest', 'admirers', 'avid', 'sexiest', 'funniest']","['心酸', '感动', '难忘', '美中不足', '可爱', '心疼', '好吃', '引人注目', '小朋友', '不介意']",[],[],23,Sentiment Analysis,Chinese,29.24,
89,everything,2019-05-08 06:01:09.920428,"['anything', 'whatever']","['一切', '所有']","['things', 'everyone', 'thing', 'something', 'nothing', 'everybody', 'nobody', 'else']","['真的', '在乎', '不可能', '完完全全', '不了', '就好', '再好', '事情', '要是', '做到']",[],"['一切', '所有']",24,Sentiment Analysis,Chinese,29.79,
89,star,2019-05-08 06:02:13.445804,"['stars', 'stellar', 'superstar']","['五角星', '星星', '明星']","['galactic', 'galaxy', 'supernova', 'starburst', 'starship', 'galaxies', 'nebula']","['流星雨', '滿分', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],"['星星', '明星']",25,Sentiment Analysis,Chinese,30.85,
89,loved,2019-05-08 06:03:21.671416,"['adored', 'beloved', 'liked', 'admired']","['亲爱', '喜欢']","['hated', 'loves', 'love', 'knew', 'longed', 'dearly']","['心碎', '感动', '心酸', '亲人', '伤心', '念念不忘', '心里', '后悔', '爱人', '再也不']",[],"['亲爱', '喜欢']",26,Sentiment Analysis,Chinese,31.99,
89,vegas,2019-05-08 06:04:47.382034,"['las', 'nevada', 'casino']",[],"['reno', 'cruces', 'tahoe', 'tucson', 'denver', 'harrah', 'scottsdale']","['威尼斯', 'spa', 'hbo', '哈瓦那', '迪士尼', 'bbq', '香格里拉', '五星級', '咖啡店', '星期天']",[],[],27,Sentiment Analysis,Chinese,33.42,
89,really,2019-05-08 06:05:15.255415,['honestly'],"['真是', '得很']","['think', 'anyway', 'definitely', 'sure', 'isn', 'obviously', 'why', 'wouldn', 'anyways']","['不知道', '要是', '倒是', '就算是', '不太', '我看', '要不然', '真不']",[],[],28,Sentiment Analysis,Chinese,33.89,
89,too,2019-05-08 06:05:59.280761,"['awfully', 'terribly', 'ridiculously', 'unnecessarily', 'extremely']",['太过'],"['excessively', 'quite', 'very', 'incredibly', 'enough']","['不太', '搞得', '弄得', '不太好', '倒是', '真是', '看得', '看不']",[],[],29,Sentiment Analysis,Chinese,34.62,
89,always,2019-05-08 06:06:50.598978,"['whenever', 'wherever']","['总是', '永远', '一直']","['even', 'indeed', 'genuinely', 'so', 'but', 'perfectly', 'though', 'if']","['即使是', '不一定', '不管是', '就算是', '要是', '不可能', '真的', '基本上', '之所以', '都不能']",[],"['总是', '永远', '一直']",30,Sentiment Analysis,Chinese,35.47,
174,awesome,2019-05-09 08:19:03.701854,['amazing'],"['了不起', '漂亮', '出色']","['funny', 'scary']","['好笑', '笑了']",[],['出色'],1,Sentiment Analysis,Chinese,9.54,
174,amazing,2019-05-09 08:22:55.276174,"['incredible', 'unbelievable', 'wonderful']","['惊人', '了不起', '意想不到', '不可思議', '惊讶']",['terrific'],"['好笑', '想象', '风趣', '猜猜', '好玩']",[],['惊讶'],2,Sentiment Analysis,Chinese,13.41,
174,delicious,2019-05-09 08:26:33.153010,"['tasty', 'hearty']","['好吃', '爽口', '可口', '美味']","['delicacy', 'crunchy', 'tarts', 'meaty']","['口感', '家常菜', '甜点', '人情味', '薄荷糖', '品尝']",[],['美味'],3,Sentiment Analysis,Chinese,17.04,
174,love,2019-05-09 08:29:08.156001,"['loves', 'loving', 'loved', 'like']","['心疼', '珍重', '喜欢', '爱', '喜爱']","['unrequited', 'heartache', 'affection', 'madly', 'heartaches']","['心碎', '女人', '美好', '心情', '人生', '心酸']",['like'],"['喜欢', '爱', '喜爱']",4,Sentiment Analysis,Chinese,19.63,
174,best,2019-05-09 08:33:37.905482,"['favorite', 'outstandingly', 'promising', 'favourite', 'perfect', 'ultimate']","['太好了', '最好', '最佳']","['worst', 'awards', 'accolade', 'sexiest', 'funniest', 'accolades']","['美中不足', '不介意', '好不容易', '再好', '不太好', '叫好', '毋庸置疑']","['perfect', 'ultimate']","['最好', '最佳']",5,Sentiment Analysis,Chinese,24.11,
174,fantastic,2019-05-09 08:38:48.056115,"['fantastical', 'incredible', 'amazing', 'marvellous', 'wonderful']","['不可思議', '引人入胜', '了不起', '意想不到', '出乎意料', '超值']","['strange', 'imaginative', 'surreal']","['令人', '想象', '迪士尼', '荒诞', '好奇心']",[],"['出乎意料', '超值']",6,Sentiment Analysis,Chinese,29.29,
174,stars,2019-05-09 08:42:21.916651,"['star', 'greats']","['五角星', '打出', '星']","['starred', 'starring', 'superstars', 'superstar', 'suns', 'actors', 'cast']","['流星雨', '地球', '新人', '姊妹篇', '心碎', '歌手']",[],['星'],7,Sentiment Analysis,Chinese,32.84,
174,bad,2019-05-09 08:45:38.382063,"['nasty', 'lousy', 'terrible', 'ugly', 'atrocious']","['不好', '受不了', '不太好', '不爽', '差', '坏', '差劲', '糟糕']","['good', 'awful']","['怪不得', '有点', '难受', '真是', '要不然']",[],"['差', '坏', '差劲', '糟糕']",8,Sentiment Analysis,Chinese,36.13,
174,worth,2019-05-09 08:49:23.095558,"['worthwhile', 'worthy']","['还好', '值得', '值', '价值']","['salvaging', 'hassle', 'just', 'keeping', 'pointless']","['有意思', '不值', '不值得', '花钱', '账单', '没什么', '一下子', '觉得', '明明白白']",[],"['值得', '值', '价值']",9,Sentiment Analysis,Chinese,39.88,
174,great,2019-05-09 08:52:42.416169,"['tremendous', 'immense', 'enormous', 'huge', 'remarkable', 'unparalleled', 'wonderful']","['伟大', '惊人', '引人注目', '了不起', '好', '不错', '非常']",['britain'],"['骄傲', '前所未有', '感动', '见识', '毋庸置疑', '佩服', '歌声']",['wonderful'],"['了不起', '好', '不错', '非常']",10,Sentiment Analysis,Chinese,43.19,
174,pretty,2019-05-09 08:59:20.120802,"['quite', 'awfully', 'really', 'fairly', 'extremely']","['得很', '真是', '非常', '比较', '很']","['kinda', 'ridiculously', 'terribly', 'admittedly']","['好像是', '就算是', '不太好', '不知道', '看得', '可笑', '呵呵']",['extremely'],"['非常', '比较', '很']",11,Sentiment Analysis,Chinese,49.83,
174,definitely,2019-05-09 09:03:35.579179,"['certainly', 'definately', 'surely', 'obviously', 'really']","['倒是', '真是', '确实', '真的']","['think', 'imho', 'anyway', 'anyways', 'definetly']","['我看', '要是', '就算是', '不知道', '不一定', '要不然', '就不能', '即使是']",[],"['确实', '真的']",12,Sentiment Analysis,Chinese,54.08,
174,friendly,2019-05-09 09:06:35.641991,"['welcoming', 'courteous', 'cordial', 'easygoing', 'amiable']","['人情味', '人性化', '友好', '友善', '热情']","['unfriendly', 'hostile', 'cheerful']","['好奇心', '陌生人', '坦率', '不介意', '小朋友', '不愉快', '女孩子', '吸引力']",[],"['友好', '友善', '热情']",13,Sentiment Analysis,Chinese,57.08,
174,wonderful,2019-05-09 09:16:34.897950,"['wonderfully', 'delightful', 'marvellous', 'marvelous', 'fascinating', 'amazing', 'awesome']","['很美', '太好了', '了不起', '极好', '愉快', '高兴']",['wondrous'],"['真是', '令人', '感动', '难忘']",[],"['极好', '愉快', '高兴']",14,Sentiment Analysis,Chinese,67.06,
174,mediocre,2019-05-09 09:20:01.901999,"['lackluster', 'uninspiring', 'unimpressive', 'lacklustre', 'mediocrity', 'common']","['平淡', '平平', '不太好', '一般', '普通']","['disappointing', 'subpar', 'underwhelming', 'disappointingly']","['令人', '不差', '大失所望', '好笑', '不好', '不及格', '居高不下']",['common'],"['一般', '普通']",15,Sentiment Analysis,Chinese,70.51,
174,perfect,2019-05-09 09:22:40.321842,"['flawless', 'excellent', 'perfecting', 'faultless', 'wonderful', 'nicest']","['完美', '很美', '很好']","['perfectionist', 'masterful']","['不可能', '美中不足', '在乎', '不好', '平平', '平淡', '笑容']",[],['很好'],16,Sentiment Analysis,Chinese,73.16,
174,nothing,2019-05-09 09:24:44.790573,"['nobody', 'hardly']","['找不到', '不太', '没什么']","['anything', 'something', 'whatsoever', 'else', 'absolutely', 'thing', 'everything', 'really']","['不知道', '我看', '不在乎', '不只是']",[],['没什么'],17,Sentiment Analysis,Chinese,75.23,
174,excellent,2019-05-09 09:26:51.678297,"['superb', 'good', 'impressive', 'commendable', 'exceptional', 'admirable', 'remarkable']","['很好', '佩服', '引人注目']",[],"['充足', '有趣', '毋庸置疑', '不太好', '做得', '很有', '人品']",[],[],18,Sentiment Analysis,Chinese,77.34,
174,better,2019-05-09 09:28:42.927350,"['nicer', 'decent']","['很好', '越好', '再好', '更好']","['easier', 'than', 'suited', 'differently']","['不好', '不太好', '不太', '做得', '稍微']",[],['更好'],19,Sentiment Analysis,Chinese,79.19,
174,however,2019-05-09 09:31:42.932047,"['but', 'nevertheless']","['另一方面', '不过', '然而']","['ultimately', 'consequently', 'because', 'despite', 'that']","['之所以', '不甚', '意料', '很可能', '不得不', '取而代之', '并不', '太大']",[],"['不过', '然而']",20,Sentiment Analysis,Chinese,82.19,
174,incredible,2019-05-09 09:34:06.687087,"['amazing', 'astonishing', 'unbelievable', 'stupendous', 'fantastic', 'terrific', 'astounding', 'tremendous', 'phenomenal']","['惊人', '无比', '前所未有', '不凡', '意想不到', '不可思議', '了不起', '出乎意料']",[],"['耐性', '令人', '功力']",[],['出乎意料'],21,Sentiment Analysis,Chinese,84.59,
174,good,2019-05-09 09:35:57.126793,"['excellent', 'decent', '#good', 'nice']","['好好', '太好了', '好啊', '好', '不错']","['bad', 'lousy', 'luck', 'sensible', 'better', 'reasonable']","['不好', '不太好', '做得', '在乎', '好笑', '不介意', '好不好']",[],"['好', '不错']",22,Sentiment Analysis,Chinese,86.44,
174,favorite,2019-05-09 09:37:48.235289,"['favourite', 'favorites', 'favourites', 'liked', 'best']","['难忘', '好吃', '引人注目', '喜欢', '最好']","['weirdest', 'admirers', 'avid', 'sexiest', 'funniest']","['心酸', '感动', '美中不足', '心疼', '小朋友', '不介意']",[],"['喜欢', '最好']",23,Sentiment Analysis,Chinese,88.29,
174,everything,2019-05-09 09:38:41.128387,"['everyone', 'anything', 'everybody', 'whatever']","['完完全全', '一切', '所有']","['things', 'thing', 'something', 'nothing', 'nobody', 'else']","['真的', '在乎', '不可能', '不了', '就好', '再好', '事情', '要是', '做到']",[],"['一切', '所有']",24,Sentiment Analysis,Chinese,89.18,
174,star,2019-05-09 09:40:50.210475,"['stars', 'stellar']","['五角星', '星']",[],"['流星雨', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],['星'],25,Sentiment Analysis,Chinese,91.33,
174,loved,2019-05-09 09:42:08.087772,"['liked', 'longed', 'admired']","['亲人', '念念不忘', '爱人', '喜欢', '喜爱']","['hated', 'dearly']","['心碎', '感动', '心酸', '伤心', '心里', '后悔', '再也不']",[],"['喜欢', '喜爱']",26,Sentiment Analysis,Chinese,92.63,
174,vegas,2019-05-09 09:47:00.303025,"['las', 'casino']",[],['cruces'],"['威尼斯', '哈瓦那', '迪士尼', 'bbq', '咖啡店', '星期天']",[],[],27,Sentiment Analysis,Chinese,97.49,
174,really,2019-05-09 09:48:17.989033,"['definitely', 'obviously']","['真是', '得很', '很', '非常', '真的']","['think', 'honestly', 'anyway', 'isn', 'why', 'wouldn']","['不知道', '要是', '倒是', '就算是', '不太', '要不然', '真不']",[],"['很', '非常', '真的']",28,Sentiment Analysis,Chinese,98.78,
174,too,2019-05-09 09:49:55.766587,"['excessively', 'terribly', 'ridiculously', 'unnecessarily']","['得很', '太过', '真是', '太', '过于']",[],"['不太', '不太好', '倒是', '看得', '看不']",[],"['太', '过于']",29,Sentiment Analysis,Chinese,100.41,
174,always,2019-05-09 09:51:40.733141,"['whenever', 'indeed', 'genuinely', 'wherever', 'perfectly']","['不管是', '基本上', '总是', '一直']","['but', 'though', 'if']","['即使是', '不一定', '就算是', '要是', '不可能', '之所以', '都不能']",[],"['总是', '一直']",30,Sentiment Analysis,Chinese,102.16,
178,awesome,2019-05-09 20:00:48.345597,"['awesomeness', 'amazing', 'gorgeous', 'incredible', 'fantastic', 'wow']","['好看', '太好了', '漂亮']","['terrific', 'hilarious', 'funny', 'scary']","['好玩', '好笑', '真是', '笑了', '了不起', '有意思', 'lol']",[],[],1,Sentiment Analysis,Chinese,5.9,
178,amazing,2019-05-09 20:02:02.414070,"['incredible', 'astonishing', 'fantastic', 'unbelievable', 'astounding', 'stupendous', 'amazingly']","['惊人', '了不起', '不可思議']","['awesome', 'wonderful', 'terrific']","['意想不到', '好笑', '不凡', '想象', '风趣', '猜猜', '好玩']",[],[],2,Sentiment Analysis,Chinese,7.13,
178,delicious,2019-05-09 20:03:07.715400,"['tasty', 'delicacies', 'delicacy']","['好吃', '可口']","['spicy', 'relish', 'hearty', 'delightful', 'crunchy', 'tarts', 'meaty']","['爽口', '口感', '家常菜', '香气', '甜点', '人情味', '薄荷糖', '品尝']",[],[],3,Sentiment Analysis,Chinese,8.21,
